Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66090000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66090000;1;01/06/2015;;1;1;;;;;;0;0;0;;0;;;778,336;761,999;751,247;746,721;739,998;736,65;729,984;723,356;713,485;706,952;697,224;681,198;659,155;636,043;619,424;595,744;569,796;552,901;539,065;525,45;520,066;514,716;512,055;512,055;501,494;501,494;496,266;488,489;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
66090000;1;01/07/2015;;1;1;483,347;394,303;440,984;1;30;1;1;1;;0;483,347;475,698;468,126;463,121;458,15;455,676;453,212;448,308;445,868;441,015;445,868;455,676;460,631;465,619;470,642;470,642;465,619;458,15;450,755;441,015;431,408;424,29;417,247;410,278;407,971;407,971;405,673;401,1;398,827;394,303;394,303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66090000;1;01/08/2015;;1;1;389,812;302,84;334,068;1;30;3;3;3;;0;389,812;387,579;383,137;378,727;374,349;367,842;363,545;357,158;348,752;344,597;342,531;338,422;334,345;330,299;328,288;326,284;322,3;320,319;318,347;314,424;314,424;310,532;310,532;310,532;306,671;306,671;306,671;306,671;306,671;302,84;302,84;;;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;3;3;3;3;3;3;
66090000;1;01/09/2015;;1;1;314,424;266,182;286,562;2;26;1;1;1;;0;310,532;314,424;314,424;310,532;304,751;302,84;295,269;287,818;287,818;295,269;291,528;291,528;291,528;287,818;287,818;287,818;284,138;276,867;276,867;276,867;276,867;275,067;273,276;271,491;267,944;266,182;269,714;273,276;269,714;276,867;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
66090000;1;01/10/2015;;1;1;359,279;269,714;315,457;14;1;1;1;1;;0;269,714;291,528;299,039;310,532;320,319;322,3;322,3;322,3;326,284;334,345;342,531;350,842;355,044;359,279;357,158;348,752;342,531;334,345;330,299;324,288;308,598;300,936;297,15;293,395;291,528;280,487;278,673;280,487;285,974;291,528;306,671;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;1;01/11/2015;;1;1;;;;;;0;0;0;;0;155,239;162,863;169,395;180,184;191,396;204,526;216,661;234,074;245,601;259,205;271,491;278,673;289,67;297,15;300,936;;;;;;403,382;394,303;378,727;367,842;357,158;350,842;350,842;342,531;361,408;380,928;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;
66090000;1;01/12/2015;;1;1;564,129;398,827;484,866;17;1;1;1;1;;0;398,827;410,278;419,586;431,408;448,308;475,698;491,073;470,642;501,494;501,494;512,055;520,066;533,593;544,573;552,901;561,308;564,129;558,497;547,34;539,065;528,156;517,387;504,121;489,78;475,698;456,912;439,807;420,759;410,278;404,526;401,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;1;01/01/2016;;1;1;729,984;405,673;597,323;31;1;1;1;1;;0;405,673;412,592;431,408;441,015;454,443;460,631;469,383;493,665;517,387;544,573;564,129;574,07;592,825;603,082;608,992;620,924;636,043;649,848;657,598;663,84;670,119;676,436;685,981;690,785;695,61;702,077;706,952;711,848;716,766;728,323;729,984;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;1;01/02/2016;;1;1;875,752;729,984;814,444;26;1;1;1;1;;0;729,984;733,312;741,675;746,721;753,924;759,301;767,417;775,596;783,838;792,143;800,511;800,511;806,126;811,769;817,441;828,871;834,629;834,629;834,629;840,416;846,232;863,856;869,789;869,789;872,767;875,752;875,752;875,752;875,752;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
66090000;1;01/03/2016;;1;1;943,314;869,789;914,134;18;2;3;3;3;;0;872,767;869,789;869,789;872,767;887,766;893,818;899,899;906,011;909,078;918,324;921,421;927,638;930,758;930,758;930,758;930,758;937,021;943,314;943,314;943,314;933,886;930,758;930,758;924,526;927,638;921,421;912,152;912,152;906,011;899,899;899,899;;3;3;;;;;;;;;;3;3;3;3;;3;3;3;;3;3;;;;3;3;;3;3;
66090000;1;01/04/2016;;1;1;927,638;761,999;858,52;6;30;1;1;1;;0;899,899;899,899;902,951;912,152;918,324;927,638;927,638;927,638;918,324;909,078;906,011;899,899;887,766;881,744;863,856;857,952;826,003;846,232;834,629;831,747;823,142;823,142;817,441;811,769;803,315;792,143;783,838;781,083;778,336;761,999;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
66090000;1;01/05/2016;;1;1;748,576;468,126;581,201;1;31;1;1;1;;0;748,576;736,65;723,356;715,124;697,224;682,79;665,406;651,393;634,521;623,929;610,476;595,744;585,567;575,5;565,542;554,296;547,34;545,955;540,439;533,593;530,87;524,101;514,716;509,401;506,757;500,184;492,368;484,629;478,239;474,431;468,126;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;1;01/06/2016;;1;1;473,166;380,928;434,527;3;30;1;1;1;;0;464,369;468,126;473,166;469,383;469,383;468,126;468,126;468,126;469,383;468,126;468,126;460,631;455,676;450,755;445,868;444,652;438,6;420,759;417,247;412,592;409,123;404,526;399,962;393,177;392,054;392,054;392,054;386,466;384,245;380,928;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
66090000;1;01/07/2016;;1;1;382,031;302,84;334,663;1;31;1;1;1;;0;382,031;377,629;376,534;373,26;368,922;364,616;360,342;356,1;352,939;349,796;345,633;339,446;338,422;335,361;333,331;330,299;326,284;328,288;320,319;318,347;316,381;312,474;310,532;310,532;310,532;306,671;306,671;304,751;308,598;306,671;302,84;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;1;01/08/2016;;1;1;299,039;267,944;282,066;1;17;1;1;1;;0;299,039;299,039;293,395;291,528;289,67;287,818;284,138;280,487;278,673;275,067;275,067;275,067;273,276;271,491;269,714;269,714;267,944;271,491;271,491;271,491;269,714;273,276;278,673;284,138;291,528;293,395;289,67;287,818;289,67;291,528;299,039;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;1;01/09/2016;;1;1;376,534;285,055;316,97;7;22;1;1;1;;0;300,936;300,936;330,299;355,044;365,69;372,172;376,534;372,172;367,842;359,279;349,796;339,446;327,285;316,381;307,633;300,936;294,331;293,395;290,598;289,67;286,895;285,055;285,974;285,974;285,974;290,598;292,461;295,269;295,269;295,269;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
66090000;1;01/10/2016;;1;1;324,288;273,276;296,373;31;6;1;1;1;;0;293,395;286,895;284,138;279,579;275,067;273,276;275,067;292,461;298,094;303,795;306,671;309,564;307,633;310,532;307,633;295,269;292,461;289,67;299,039;303,795;303,795;301,887;299,039;287,818;284,138;286,895;290,598;296,208;312,474;316,381;324,288;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;1;01/11/2016;;1;1;493,665;317,363;360,568;30;7;3;3;3;;0;330,299;327,285;327,285;328,288;329,292;320,319;317,363;320,319;329,292;331,308;323,293;344,597;343,563;344,597;341,501;340,473;358,217;380,928;396,561;418,415;433,797;445,868;404,526;363,545;342,531;380,928;389,812;345,633;363,545;493,665;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;3;3;0;
66090000;1;01/12/2016;;1;1;665,406;491,073;558,97;31;1;1;1;1;;0;491,073;513,384;528,156;533,593;530,87;530,87;533,593;533,593;536,325;536,325;536,325;536,325;536,325;536,325;536,325;536,325;544,573;539,065;539,065;537,694;547,34;555,694;571,219;584,122;598,672;610,476;622,425;629,968;643,69;652,941;665,406;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;1;01/04/2017;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;994,768;994,768;988,227;981,718;981,718;975,24;968,793;962,377;955,992;949,638;943,314;937,021;930,758;924,526;918,324;912,152;906,011;899,899;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
66090000;1;01/05/2017;;1;1;893,818;733,312;817,278;1;31;1;1;1;;0;893,818;887,766;887,766;887,766;881,744;875,752;869,789;863,856;857,952;852,078;846,232;840,416;834,629;828,871;823,142;823,142;817,441;811,769;800,511;794,925;789,367;783,838;778,336;767,417;761,999;761,999;756,609;746,721;739,998;736,65;733,312;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;1;01/06/2017;;1;1;733,312;476,968;616,137;1;30;1;1;1;;0;733,312;729,984;729,984;726,665;726,665;723,356;716,766;713,485;706,952;700,457;694;687,58;649,848;649,848;637,568;625,435;613,45;595,744;584,122;544,573;533,593;517,387;509,401;501,494;496,266;491,073;491,073;496,266;480,789;476,968;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
66090000;1;01/07/2017;;1;1;473,166;361,408;410,362;1;30;1;1;1;;0;473,166;470,642;459,389;455,676;453,212;450,755;443,437;438,6;433,797;431,408;426,654;424,29;419,586;417,247;412,592;407,971;403,382;398,827;396,561;392,054;387,579;385,354;380,928;378,727;376,534;374,349;372,172;367,842;365,69;361,408;361,408;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;1;01/08/2017;;1;1;420,759;334,345;367,877;24;14;1;1;1;;0;361,408;359,279;359,279;359,279;355,044;352,939;350,842;350,842;346,67;342,531;340,473;338,422;336,38;334,345;334,345;334,345;350,842;355,044;363,545;383,137;396,561;407,971;417,247;420,759;417,247;407,971;403,382;396,561;383,137;376,534;367,842;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;1;01/09/2017;;1;1;357,158;280,487;298,392;1;25;1;1;1;;0;357,158;346,67;338,422;326,284;320,319;314,424;310,532;306,671;304,751;300,936;299,039;291,528;291,528;291,528;291,528;289,67;289,67;287,818;287,818;287,818;285,974;284,138;282,309;282,309;280,487;280,487;280,487;280,487;280,487;280,487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
66090000;1;01/10/2017;;1;1;326,284;280,487;309,056;30;1;1;1;1;;0;280,487;293,395;304,751;310,532;314,424;316,381;322,3;322,3;322,3;318,347;318,347;320,319;320,319;314,424;310,532;306,671;302,84;299,039;291,528;287,818;291,528;299,039;299,039;302,84;304,751;306,671;310,532;314,424;322,3;326,284;326,284;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;1;01/11/2017;;1;1;445,868;314,424;368,801;30;6;1;1;1;;0;326,284;326,284;326,284;322,3;318,347;314,424;318,347;322,3;326,284;334,345;346,67;357,158;361,408;363,545;367,842;372,172;376,534;376,534;378,727;380,928;385,354;389,812;398,827;405,673;410,278;417,247;426,654;431,408;436,195;445,868;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
66090000;1;01/12/2017;;1;1;;;;;;0;0;0;;0;460,631;473,166;483,347;508,078;522,754;533,593;544,573;550,116;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
66090000;1;01/01/2018;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;872,767;884,751;890,788;896,855;899,899;902,951;899,899;906,011;899,899;896,855;893,818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;
66090000;1;01/02/2018;;1;1;988,227;846,232;902,558;28;7;1;1;1;;0;893,818;884,751;881,744;869,789;869,789;857,952;846,232;846,232;857,952;846,232;857,952;869,789;872,767;878,744;887,766;887,766;896,855;902,951;909,078;921,421;933,886;946,472;959,181;965,581;972,013;981,718;984,969;988,227;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
66090000;1;01/03/2018;;1;1;;;;;;0;0;0;;0;994,768;1001,34;1001,34;994,768;1004,637;1011,256;1011,256;1007,943;1011,256;1014,578;1014,578;1007,943;1007,943;998,05;998,05;994,768;994,768;981,718;981,718;975,24;975,24;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
66090000;2;01/12/1967;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;271,012;269,156;269,156;272,876;274,749;282,32;307,842;322,173;332,666;349,904;358,733;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/1968;;1;1;467,991;267,309;357,449;31;11;1;1;1;;0;367,702;365,447;369,967;360,962;349,904;330,55;313,933;293,924;280,415;272,876;267,309;276,629;286,155;288,085;291,969;305,828;315,98;330,55;341,216;354,301;372,24;388,404;397,838;417,142;427,014;437,034;442,1;447,203;457,522;462,738;467,991;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/1968;;1;1;755,992;467,991;588,715;29;1;1;1;1;;0;467,991;467,991;467,991;478,613;473,283;473,283;481,292;478,613;478,613;481,292;489,387;508,611;516,995;525,467;560,24;593,375;608,841;627,736;656,773;690,028;696,805;703,624;717,39;720,859;727,827;734,839;738,36;750,634;755,992;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
66090000;2;01/03/1968;;1;1;788,718;683,293;752,768;8;31;1;1;1;;0;761,376;761,376;766,789;772,229;777,698;777,698;783,194;788,718;788,718;788,718;777,698;772,229;772,229;766,789;766,789;788,718;777,698;761,376;755,992;750,634;741,893;738,36;731,327;727,827;724,338;720,859;713,933;710,486;696,805;690,028;683,293;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/04/1968;;1;1;683,293;429,505;529,331;1;28;1;1;1;;0;683,293;679,941;673,269;663,341;643,764;637,322;627,736;611,964;602,624;584,218;557,288;548,491;539,783;528,311;511,396;494,831;489,387;483,98;467,991;454,928;452,344;449,769;447,203;442,1;437,034;432,006;432,006;429,505;432,006;442,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/05/1968;;1;1;442,1;311,894;383,439;8;31;1;1;1;;0;437,034;434,516;434,516;422,06;429,505;437,034;439,563;442,1;439,563;434,516;429,505;419,596;400,219;395,466;390,749;376,814;372,24;369,967;365,447;360,962;356,512;352,098;349,904;341,216;332,666;326,345;324,255;324,255;320,1;315,98;311,894;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/06/1968;;1;1;307,842;235,421;269,344;1;30;1;1;1;;0;307,842;303,823;301,827;297,858;290,023;288,085;286,155;286,155;282,32;280,415;280,415;278,518;274,749;272,876;271,012;269,156;267,309;263,637;261,814;259,998;256,392;252,817;249,274;247,515;245,763;244,02;244,02;242,284;238,837;235,421;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/07/1968;;1;1;235,421;212,38;227,004;1;31;1;1;1;;0;235,421;235,421;233,725;232,036;232,036;232,036;232,036;228,683;228,683;228,683;228,683;228,683;228,683;228,683;227,018;227,018;227,018;227,018;227,018;227,018;227,018;227,018;227,018;225,361;225,361;223,711;222,069;220,435;215,579;215,579;212,38;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/08/1968;;1;1;209,212;187,874;197,58;1;9;1;1;1;;0;209,212;206,073;202,965;199,887;196,839;193,821;190,833;190,833;187,874;187,874;187,874;189,349;187,874;189,349;195,326;199,887;202,965;199,887;199,887;199,887;196,839;198,359;199,887;199,887;199,887;201,422;202,965;201,422;202,965;201,422;201,422;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/09/1968;;1;1;204,515;193,821;200,621;9;24;1;1;1;;0;199,887;201,422;202,965;199,887;201,422;201,422;201,422;202,965;204,515;202,965;202,965;202,965;201,422;201,422;202,965;202,965;204,515;204,515;202,965;202,965;201,422;199,887;196,839;193,821;193,821;193,821;193,821;196,839;196,839;202,965;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/1968;;1;1;274,749;193,821;219,208;27;3;1;1;1;;0;201,422;196,839;193,821;196,839;199,887;212,38;215,579;217,19;210,792;198,359;195,326;193,821;196,839;196,839;196,839;198,359;209,212;217,19;217,19;225,361;228,683;232,036;233,725;237,125;244,02;271,012;274,749;269,156;240,557;233,725;240,557;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/11/1968;;1;1;256,392;186,405;218,084;5;13;1;1;1;;0;238,837;242,284;244,02;251,042;256,392;247,515;240,557;230,356;213,976;202,965;195,326;187,874;186,405;186,405;192,323;195,326;198,359;201,422;207,639;213,976;220,435;227,018;232,036;233,725;232,036;227,018;220,435;213,976;202,965;199,887;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/12/1968;;1;1;467,991;196,839;317,241;31;1;1;1;1;;0;196,839;198,359;201,422;207,639;213,976;228,683;245,763;261,814;272,876;293,924;307,842;305,828;307,842;320,1;315,98;303,823;301,827;320,1;324,255;326,345;324,255;345,543;354,301;367,702;376,814;388,404;414,697;427,014;449,769;462,738;467,991;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/1969;;1;1;731,327;475,943;657,534;27;1;1;1;1;;0;475,943;500,314;516,995;534,027;548,491;563,202;575,151;593,375;615,098;618,242;630,921;673,269;686,655;696,805;700,209;700,209;703,624;700,209;700,209;703,624;710,486;717,39;720,859;724,338;727,827;727,827;731,327;724,338;720,859;717,39;724,338;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/1969;;1;1;713,933;596,448;643,747;1;28;1;1;1;;0;713,933;707,05;703,624;700,209;696,805;683,293;673,269;660,052;653,506;643,764;634,116;624,561;624,561;621,396;618,242;621,396;624,561;634,116;634,116;634,116;630,921;627,736;624,561;618,242;611,964;605,727;602,624;596,448;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
66090000;2;01/03/1969;;1;1;587,26;519,809;546,025;1;20;1;1;1;;0;587,26;584,218;581,185;581,185;581,185;578,163;578,163;575,151;569,156;563,202;560,24;557,288;554,346;545,578;539,783;528,311;522,633;522,633;522,633;519,809;519,809;522,633;522,633;519,809;519,809;519,809;525,467;528,311;528,311;534,027;534,027;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/04/1969;;1;1;548,491;376,814;497,339;5;30;1;1;1;;0;536,9;536,9;539,783;542,676;548,491;548,491;545,578;542,676;545,578;545,578;542,676;539,783;536,9;534,027;531,164;522,633;508,611;503,07;494,831;492,104;481,292;470,633;457,522;449,769;437,034;419,596;407,417;400,219;381,423;376,814;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/05/1969;;1;1;444,647;288,085;371,807;12;31;1;1;1;;0;374,522;374,522;376,814;379,114;386,068;397,838;412,261;429,505;437,034;442,1;442,1;444,647;444,647;439,563;432,006;424,533;402,609;381,423;360,962;349,904;341,216;332,666;324,255;320,1;311,894;303,823;295,887;293,924;291,969;290,023;288,085;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/06/1969;;1;1;286,155;218,809;248,714;1;30;1;1;1;;0;286,155;282,32;276,629;271,012;265,469;265,469;261,814;259,998;256,392;252,817;249,274;258,191;263,637;249,274;251,042;238,837;242,284;242,284;238,837;238,837;242,284;235,421;235,421;235,421;232,036;232,036;228,683;225,361;225,361;218,809;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/07/1969;;1;1;222,069;196,839;208,09;1;27;1;1;1;;0;222,069;222,069;222,069;218,809;218,809;215,579;212,38;212,38;212,38;212,38;212,38;212,38;209,212;209,212;209,212;209,212;209,212;209,212;206,073;206,073;206,073;199,887;199,887;199,887;199,887;199,887;196,839;196,839;196,839;196,839;196,839;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/08/1969;;1;1;195,326;157,242;183,246;1;31;1;1;1;;0;195,326;195,326;195,326;195,326;193,821;193,821;193,821;193,821;193,821;190,833;190,833;190,833;190,833;190,833;190,833;187,874;187,874;187,874;184,944;184,944;179,173;179,173;176,331;173,518;170,734;167,979;165,252;162,554;159,884;159,884;157,242;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/09/1969;;1;1;179,173;159,884;173,268;25;1;1;1;1;;0;159,884;170,734;170,734;170,734;170,734;170,734;173,518;173,518;173,518;173,518;173,518;173,518;170,734;170,734;170,734;170,734;170,734;173,518;173,518;173,518;173,518;170,734;173,518;176,331;179,173;179,173;179,173;179,173;179,173;179,173;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/1969;;1;1;228,683;174,921;200,356;24;4;1;1;1;;0;182,044;179,173;179,173;174,921;179,173;182,044;182,044;184,944;189,349;193,821;193,821;190,833;187,874;187,874;187,874;187,874;196,839;196,839;199,887;202,965;206,073;215,579;227,018;228,683;228,683;228,683;225,361;225,361;225,361;222,069;218,809;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/11/1969;;1;1;336,923;199,887;255,524;28;5;1;1;1;;0;215,579;212,38;209,212;206,073;199,887;199,887;213,976;223,711;245,763;252,817;244,02;238,837;235,421;228,683;223,711;222,069;237,125;244,02;258,191;269,156;272,876;278,518;276,629;288,085;309,864;322,173;332,666;336,923;334,79;332,666;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/12/1969;;1;1;470,633;301,827;359,2;31;14;1;1;1;;0;339,065;341,216;332,666;324,255;318,036;311,894;313,933;318,036;322,173;320,1;315,98;309,864;303,823;301,827;311,894;320,1;334,79;345,543;354,301;358,733;367,702;376,814;390,749;400,219;414,697;424,533;434,516;444,647;452,344;460,125;470,633;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/1970;;1;1;475,943;307,842;379,238;31;15;1;1;1;;0;465,36;449,769;434,516;412,261;390,749;381,423;372,24;360,962;354,301;345,543;336,923;328,443;320,1;311,894;307,842;315,98;324,255;332,666;341,216;349,904;358,733;367,702;374,522;381,423;395,466;407,417;422,06;432,006;444,647;460,125;475,943;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/1970;;1;1;683,293;486,679;588,945;28;1;1;1;1;;0;486,679;492,104;503,07;511,396;516,995;519,809;545,578;545,578;548,491;557,288;557,288;560,24;572,149;584,218;590,313;596,448;608,841;618,242;627,736;637,322;640,538;653,506;653,506;663,341;669,949;669,949;676,6;683,293;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
66090000;2;01/03/1970;;1;1;799,852;683,293;741,232;30;1;1;1;1;;0;683,293;686,655;693,411;696,805;703,624;707,05;710,486;710,486;710,486;713,933;717,39;720,859;724,338;724,338;727,827;731,327;738,36;741,893;741,893;755,992;766,789;772,229;777,698;777,698;783,194;783,194;788,718;794,271;794,271;799,852;799,852;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/04/1970;;1;1;799,852;554,346;697,227;1;30;1;1;1;;0;799,852;799,852;799,852;799,852;794,271;794,271;783,194;772,229;761,376;750,634;741,893;738,36;731,327;717,39;707,05;683,293;683,293;673,269;666,64;656,773;650,248;640,538;634,116;621,396;615,098;605,727;590,313;581,185;569,156;554,346;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
